lanes_,maxspeed,oneway_,isRound_,isOpBus_,busBid_,type_,category_,id_,lat_,lon_,busRts_
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837451,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837451,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837452,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837452,0.0,0.0,[]
0,50.0,,False,False,,platform,road,531837453,0.0,0.0,[]
0,50.0,,False,False,,platform,road,531837453,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837454,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837454,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837455,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837455,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837457,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837457,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837458,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837458,0.0,0.0,[]
0,50.0,,False,False,,platform,road,543635694,0.0,0.0,[]
0,50.0,,False,False,,platform,road,543635694,0.0,0.0,[]
0,50.0,,False,False,,platform,road,543635695,0.0,0.0,[]
0,50.0,,False,False,,platform,road,543635695,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,543635696,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,543635696,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,543635697,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,543635697,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,579379101,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598264583,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598264583,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,598379823,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,598379823,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598379824,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598379824,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598379825,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598379825,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,598379829,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,598379829,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,598379829,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,598379829,0.0,0.0,[]
1,50.0,yes,False,True,,busway,road,600042981,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,600042981,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,600042985,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,600042985,0.0,0.0,"[37, L7, 27]"
1,50.0,,False,True,,busway,road,600042989,0.0,0.0,"[37, L7, 27]"
1,50.0,,False,True,,busway,road,600042989,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,600042992,0.0,0.0,"[37, 27]"
1,50.0,yes,False,True,,busway,road,600042992,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,30.0,yes,False,True,,tertiary,road,601821883,0.0,0.0,"[37, L7, 27]"
2,30.0,yes,False,True,,tertiary,road,601821883,0.0,0.0,"[37, L7, 27]"
0,50.0,,False,False,,path,cycleway,615782553,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,615782553,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,615782553,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,615782553,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,691898683,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,711016891,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,711016891,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,711016891,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,711016891,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,734223277,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,734223277,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,734223277,0.0,0.0,[]
0,50.0,,False,False,,service,road,734223278,0.0,0.0,[]
2,30.0,yes,False,True,,tertiary,road,835360748,0.0,0.0,"[37, L7, 27]"
2,30.0,yes,False,True,,tertiary,road,835360748,0.0,0.0,"[37, L7, 27]"
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735097,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735097,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888761,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888761,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943893778,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943893778,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979798918,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979798918,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979798919,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979798919,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,979799507,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,979799507,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806724,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806724,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,steps,road,1061030351,0.0,0.0,[]
0,50.0,,False,False,,steps,road,1061030351,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030352,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030352,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030353,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030353,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030354,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030354,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030354,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030354,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1061030355,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1061030355,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1061030356,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1061030356,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224963,0.0,0.0,[]
